Date,SSE,Shenzhen,MOEX_Russia,All_Ordinaries,ASX200,BEL20,Sensex,CBOEUK100,DOW30,CAC40,FTSE100,DAX,SP500,HangSeng,Nasdaq100,Jakarta,FTSE_KLCI,Euronext100,Nikkei225,NYSE ,Russell2000,STI,EuroStocks50,VIX,Nyse_Amex,Bovespa,5Y_US_Yield,TSX,3M_US_Yield,Kospi,Merval,IPC_Mexico,NZX50,TA125,10Y_US_Yield,TSEC,30Y_US_Yield,absolute
2019-01-13,2553.8310546875,7474.009765625,2444.449951171875,5834.7998046875,5774.60009765625,3411.72998046875,36009.83984375,692.5900268554688,23995.94921875,4781.33984375,6918.2001953125,10887.4599609375,2596.260009765625,26667.26953125,6971.47998046875,6361.46484375,1683.219970703125,935.1799926757812,20359.69921875,11848.009765625,1447.3800048828125,3198.64990234375,3070.0400390625,18.190000534057617,2436.429931640625,93658.0,2.5250000953674316,14939.2001953125,2.369999885559082,2075.570068359375,33885.0,43556.109375,8959.580078125,1354.3900146484375,2.7009999752044678,9759.400390625,3.0369999408721924,1
2019-01-14,2535.764892578125,7409.2001953125,2440.14990234375,5833.2001953125,5773.39990234375,3394.550048828125,35853.55859375,686.0800170898438,23909.83984375,4762.75,6855.0,10855.91015625,2582.610107421875,26298.330078125,6905.919921875,6336.1162109375,1676.1600341796875,929.2999877929688,20359.69921875,11799.1103515625,1432.81005859375,3173.4599609375,3055.179931640625,19.06999969482422,2440.610107421875,94474.0,2.5290000438690186,14975.5,2.359999895095825,2064.52001953125,33771.0,43397.98046875,8968.5498046875,1348.0400390625,2.7100000381469727,9708.2197265625,3.059999942779541,1
2019-01-15,2570.344970703125,7547.35009765625,2439.550048828125,5871.7998046875,5814.60009765625,3422.0,36318.328125,691.1900024414062,24065.58984375,4786.169921875,6895.0,10891.7900390625,2610.300048828125,26830.2890625,7023.830078125,6408.7841796875,1679.4200439453125,934.5700073242188,20555.2890625,11868.6796875,1445.219970703125,3212.300048828125,3068.050048828125,18.600000381469727,2465.31005859375,94056.0,2.5269999504089355,15046.2998046875,2.382999897003174,2097.179931640625,33563.0,43603.62109375,8964.580078125,1357.489990234375,2.7109999656677246,9806.0400390625,3.071000099182129,1
2019-01-16,2570.422119140625,7540.4501953125,2434.60009765625,5893.7001953125,5835.2001953125,3446.969970703125,36321.2890625,686.7999877929688,24207.16015625,4810.740234375,6862.7001953125,10931.240234375,2616.10009765625,26902.099609375,7034.68994140625,6413.35986328125,1673.0799560546875,937.0900268554688,20442.75,11907.6103515625,1454.699951171875,3229.110107421875,3077.219970703125,19.040000915527344,2459.449951171875,94393.0,2.546999931335449,15111.2998046875,2.36299991607666,2106.10009765625,34048.0,43819.53125,9027.4404296875,1368.6600341796875,2.7309999465942383,9763.8095703125,3.0769999027252197,1
2019-01-17,2559.636962890625,7470.35986328125,2447.639892578125,5909.7998046875,5850.10009765625,3429.719970703125,36374.078125,684.7000122070312,24370.099609375,4794.3701171875,6834.89990234375,10918.6201171875,2635.9599609375,26755.630859375,7084.4599609375,6423.77978515625,1682.969970703125,935.6400146484375,20402.26953125,11994.5400390625,1467.25,3214.43994140625,3069.35009765625,18.059999465942383,2472.389892578125,95351.0,2.571000099182129,15211.2001953125,2.3550000190734863,2107.06005859375,34263.0,43932.078125,9077.8095703125,1368.52001953125,2.749000072479248,9789.150390625,3.0769999027252197,1
2019-01-18,2596.006103515625,7581.39013671875,2473.610107421875,5941.2001953125,5879.60009765625,3483.47998046875,36386.609375,698.5599975585938,24706.349609375,4875.93017578125,6968.2998046875,11205.5400390625,2670.7099609375,27090.810546875,7157.22998046875,6448.15576171875,1692.219970703125,953.22998046875,20666.0703125,12151.76953125,1482.5,3224.340087890625,3134.919921875,17.799999237060547,2479.22998046875,96097.0,2.618000030517578,15303.7998046875,2.3480000495910645,2124.280029296875,35101.0,44241.5390625,9097.7099609375,1368.52001953125,2.7839999198913574,9836.0595703125,3.0980000495910645,1
2019-01-20,2596.006103515625,7581.39013671875,2473.610107421875,5941.2001953125,5879.60009765625,3483.47998046875,36386.609375,698.5599975585938,24706.349609375,4875.93017578125,6968.2998046875,11205.5400390625,2670.7099609375,27090.810546875,7157.22998046875,6448.15576171875,1692.219970703125,953.22998046875,20666.0703125,12151.76953125,1482.5,3224.340087890625,3134.919921875,17.799999237060547,2479.22998046875,96097.0,2.618000030517578,15303.7998046875,2.3480000495910645,2124.280029296875,35101.0,44241.5390625,9097.7099609375,1381.77001953125,2.7839999198913574,9836.0595703125,3.0980000495910645,1
2019-01-21,2610.509033203125,7626.240234375,2468.25,5953.5,5890.39990234375,3465.2900390625,36578.9609375,697.52001953125,24706.349609375,4867.77978515625,6970.60009765625,11136.2001953125,2670.7099609375,27196.5390625,7157.22998046875,6450.833984375,1692.219970703125,952.280029296875,20719.330078125,12151.76953125,1482.5,3220.56005859375,3125.070068359375,17.799999237060547,2479.22998046875,96010.0,2.618000030517578,15354.2001953125,2.3480000495910645,2124.610107421875,35303.0,44028.9609375,9148.5703125,1373.9200439453125,2.7839999198913574,9889.400390625,3.0980000495910645,1
2019-01-22,2579.7041015625,7516.7900390625,2468.72998046875,5924.2998046875,5858.7998046875,3449.199951171875,36444.640625,691.27001953125,24404.48046875,4847.52978515625,6901.39990234375,11090.1103515625,2632.89990234375,27005.44921875,7020.35986328125,6468.56201171875,1702.1199951171875,948.0999755859375,20622.91015625,11999.3701171875,1457.449951171875,3192.7099609375,3112.800048828125,20.799999237060547,2431.72998046875,95103.0,2.566999912261963,15233.7998046875,2.3450000286102295,2117.77001953125,34043.0,43768.078125,9114.6298828125,1369.72998046875,2.7300000190734863,9894.66015625,3.053999900817871,1
2019-01-23,2581.00390625,7523.77001953125,2491.489990234375,5908.7001953125,5843.7001953125,3457.389892578125,36108.46875,685.72998046875,24575.619140625,4840.3798828125,6842.89990234375,11071.5400390625,2638.699951171875,27008.19921875,7025.77001953125,6451.169921875,1688.1400146484375,947.8699951171875,20593.720703125,12020.9296875,1454.260009765625,3171.110107421875,3112.1298828125,19.520000457763672,2437.639892578125,96558.0,2.5910000801086426,15208.2998046875,2.3529999256134033,2127.780029296875,34819.0,43679.671875,9106.0302734375,1375.699951171875,2.755000114440918,9846.400390625,3.069000005722046,1
2019-01-24,2591.694091796875,7573.52001953125,2482.7099609375,5930.5,5865.7001953125,3458.280029296875,36195.1015625,683.9400024414062,24553.240234375,4871.9599609375,6819.0,11130.1796875,2642.330078125,27120.98046875,7073.4599609375,6466.65478515625,1693.5899658203125,953.3200073242188,20574.630859375,12029.4501953125,1464.4100341796875,3190.72998046875,3126.31005859375,18.889999389648438,2452.27001953125,97677.0,2.546999931335449,15280.7998046875,2.305000066757202,2145.030029296875,34939.0,43566.109375,9108.91015625,1381.800048828125,2.7119998931884766,9877.1201171875,3.0329999923706055,1
2019-01-25,2601.722900390625,7595.4501953125,2498.22998046875,5971.10009765625,5905.60009765625,3496.9599609375,36025.5390625,682.5800170898438,24737.19921875,4925.81982421875,6809.2001953125,11281.7900390625,2664.760009765625,27569.189453125,7164.85986328125,6482.8427734375,1701.030029296875,961.780029296875,20773.560546875,12127.25,1482.8499755859375,3202.25,3163.239990234375,17.420000076293945,2471.919921875,97677.0,2.5889999866485596,15366.099609375,2.328000068664551,2177.72998046875,34811.0,43638.62109375,9110.5498046875,1381.800048828125,2.753000020980835,9969.6103515625,3.062000036239624,1
2019-01-27,2601.722900390625,7595.4501953125,2498.22998046875,5971.10009765625,5905.60009765625,3496.9599609375,36025.5390625,682.5800170898438,24737.19921875,4925.81982421875,6809.2001953125,11281.7900390625,2664.760009765625,27569.189453125,7164.85986328125,6482.8427734375,1701.030029296875,961.780029296875,20773.560546875,12127.25,1482.8499755859375,3202.25,3163.239990234375,17.420000076293945,2471.919921875,97677.0,2.5889999866485596,15366.099609375,2.328000068664551,2177.72998046875,34811.0,43638.62109375,9110.5498046875,1388.550048828125,2.753000020980835,9969.6103515625,3.062000036239624,1
2019-01-28,2596.97705078125,7589.580078125,2476.81005859375,5971.10009765625,5905.60009765625,3466.659912109375,35656.69921875,676.3699951171875,24528.220703125,4888.580078125,6747.10009765625,11210.3095703125,2643.85009765625,27576.9609375,7085.68017578125,6458.7119140625,1697.5,953.0900268554688,20649.0,12065.1103515625,1473.5400390625,3199.5,3137.27001953125,18.8700008392334,2489.7900390625,95444.0,2.5810000896453857,15378.599609375,2.3329999446868896,2177.300048828125,34841.0,43626.1484375,9114.51953125,1391.02001953125,2.74399995803833,10013.330078125,3.061000108718872,1
2019-01-29,2594.25390625,7551.2998046875,2498.35009765625,5939.5,5874.2001953125,3477.60009765625,35592.5,684.4500122070312,24579.9609375,4928.18017578125,6833.89990234375,11218.830078125,2640.0,27531.6796875,7028.2900390625,6436.47998046875,1690.4100341796875,960.1699829101562,20664.640625,12090.7802734375,1471.449951171875,3187.68994140625,3153.419921875,19.1299991607666,2486.18994140625,95639.0,2.546999931335449,15463.099609375,2.365000009536743,2183.360107421875,35511.0,43700.1015625,9006.3798828125,1395.0699462890625,2.7119998931884766,9931.58984375,3.0409998893737793,1
2019-01-30,2575.575927734375,7470.47021484375,2511.860107421875,5951.2001953125,5886.7001953125,3488.39990234375,35591.25,695.02001953125,25014.859375,4974.759765625,6941.60009765625,11181.66015625,2681.050048828125,27642.849609375,7183.080078125,6464.18896484375,1684.1099853515625,969.2100219726562,20556.5390625,12222.3896484375,1486.93994140625,3174.3798828125,3161.739990234375,17.65999984741211,2524.25,96996.0,2.503000020980835,15484.599609375,2.365000009536743,2206.199951171875,36039.0,43631.359375,8925.51953125,1403.3399658203125,2.694999933242798,9932.259765625,3.052999973297119,1
2019-01-31,2584.572021484375,7479.22021484375,2521.10009765625,5937.2998046875,5864.7001953125,3491.6201171875,36256.69140625,698.1400146484375,24999.669921875,4992.72021484375,6968.89990234375,11173.099609375,2704.10009765625,27942.470703125,7281.740234375,6532.96923828125,1683.530029296875,973.0999755859375,20773.490234375,12299.0302734375,1499.4200439453125,3190.169921875,3159.429931640625,16.56999969482422,2533.889892578125,97394.0,2.440000057220459,15540.599609375,2.3399999141693115,2204.85009765625,36327.0,43987.94140625,8985.33984375,1413.1600341796875,2.634999990463257,9932.259765625,3.005000114440918,1
2019-02-01,2618.23193359375,7684.0,2521.699951171875,5935.2998046875,5862.7998046875,3507.840087890625,36469.4296875,703.4099731445312,25063.890625,5019.259765625,7020.2001953125,11180.66015625,2706.530029296875,27930.740234375,7263.8701171875,6538.63818359375,1683.530029296875,978.219970703125,20788.390625,12329.6904296875,1502.050048828125,3188.679931640625,3171.1201171875,16.139999389648438,2515.449951171875,97861.0,2.507999897003174,15506.2998046875,2.3399999141693115,2203.4599609375,36600.0,43738.26953125,8999.169921875,1413.1600341796875,2.690999984741211,9932.259765625,3.0320000648498535,1
2019-02-03,2618.23193359375,7684.0,2521.699951171875,5935.2998046875,5862.7998046875,3507.840087890625,36469.4296875,703.4099731445312,25063.890625,5019.259765625,7020.2001953125,11180.66015625,2706.530029296875,27930.740234375,7263.8701171875,6538.63818359375,1683.530029296875,978.219970703125,20788.390625,12329.6904296875,1502.050048828125,3188.679931640625,3171.1201171875,16.139999389648438,2515.449951171875,97861.0,2.507999897003174,15506.2998046875,2.3399999141693115,2203.4599609375,36600.0,43738.26953125,8999.169921875,1415.300048828125,2.690999984741211,9932.259765625,3.0320000648498535,1
2019-02-04,2618.23193359375,7684.0,2523.52001953125,5963.0,5891.2001953125,3506.820068359375,36582.73828125,704.0499877929688,25239.369140625,5000.18994140625,7034.10009765625,11176.580078125,2724.8701171875,27990.2109375,7347.5400390625,6481.451171875,1683.6099853515625,978.3900146484375,20883.76953125,12381.830078125,1517.5400390625,3184.56005859375,3165.199951171875,15.729999542236328,2536.919921875,98589.0,2.5350000858306885,15602.2998046875,2.3350000381469727,2203.4599609375,37145.0,43738.26953125,8979.41015625,1414.449951171875,2.7239999771118164,9932.259765625,3.059999942779541,1
2019-02-05,2618.23193359375,7684.0,2547.27001953125,6068.10009765625,6005.89990234375,3559.27001953125,36616.80859375,718.739990234375,25411.51953125,5083.33984375,7177.39990234375,11367.98046875,2737.699951171875,27990.2109375,7402.080078125,6481.451171875,1683.6099853515625,995.6799926757812,20844.44921875,12428.259765625,1520.22998046875,3184.56005859375,3215.0400390625,15.569999694824219,2524.760009765625,98311.0,2.513000011444092,15702.7001953125,2.365000009536743,2203.4599609375,37472.0,44337.1015625,9073.7197265625,1422.300048828125,2.7019999027252197,9932.259765625,3.0350000858306885,1
2019-02-06,2618.23193359375,7684.0,2539.72998046875,6091.7998046875,6026.10009765625,3577.77001953125,36975.23046875,718.6799926757812,25390.30078125,5079.0498046875,7173.10009765625,11324.7197265625,2731.610107421875,27990.2109375,7375.27978515625,6547.876953125,1683.6099853515625,996.3599853515625,20874.060546875,12398.669921875,1518.02001953125,3184.56005859375,3212.75,15.380000114440918,2501.889892578125,94636.0,2.507999897003174,15712.2998046875,2.365000009536743,2203.4599609375,36732.0,43855.7890625,9073.7197265625,1414.9100341796875,2.7019999027252197,9932.259765625,3.0380001068115234,1
2019-02-07,2618.23193359375,7684.0,2509.889892578125,6159.10009765625,6092.5,3514.10009765625,36971.08984375,711.5999755859375,25169.529296875,4985.56005859375,7093.60009765625,11022.01953125,2706.050048828125,27990.2109375,7288.35009765625,6536.45703125,1693.3900146484375,980.1599731445312,20751.279296875,12295.2197265625,1505.6300048828125,3200.639892578125,3150.760009765625,16.3700008392334,2489.18994140625,94406.0,2.4579999446868896,15703.400390625,2.3550000190734863,2203.419921875,35929.0,43624.55078125,9133.509765625,1401.3499755859375,2.6519999504089355,9932.259765625,2.993000030517578,1
2019-02-08,2618.23193359375,7684.0,2502.820068359375,6136.2001953125,6071.5,3473.72998046875,36546.48046875,708.9199829101562,25106.330078125,4961.64013671875,7071.2001953125,10906.7802734375,2707.8798828125,27946.3203125,7298.2001953125,6521.6630859375,1686.52001953125,973.75,20333.169921875,12292.1396484375,1506.3900146484375,3202.0400390625,3135.6201171875,15.720000267028809,2473.590087890625,95343.0,2.440999984741211,15633.2998046875,2.365000009536743,2177.050048828125,36664.0,43180.44921875,9176.6103515625,1401.3499755859375,2.631999969482422,9932.259765625,2.9760000705718994,1
2019-02-10,2618.23193359375,7684.0,2502.820068359375,6136.2001953125,6071.5,3473.72998046875,36546.48046875,708.9199829101562,25106.330078125,4961.64013671875,7071.2001953125,10906.7802734375,2707.8798828125,27946.3203125,7298.2001953125,6521.6630859375,1686.52001953125,973.75,20333.169921875,12292.1396484375,1506.3900146484375,3202.0400390625,3135.6201171875,15.720000267028809,2473.590087890625,95343.0,2.440999984741211,15633.2998046875,2.365000009536743,2177.050048828125,36664.0,43180.44921875,9176.6103515625,1401.1300048828125,2.631999969482422,9932.259765625,2.9760000705718994,1
2019-02-11,2653.89599609375,7919.0498046875,2510.219970703125,6128.60009765625,6060.7998046875,3496.3798828125,36395.03125,714.7899780273438,25053.109375,5014.47021484375,7129.10009765625,11014.58984375,2709.800048828125,28143.83984375,7307.89990234375,6495.001953125,1688.56005859375,983.0,20333.169921875,12297.900390625,1518.97998046875,3206.27001953125,3165.610107421875,15.970000267028809,2475.409912109375,94413.0,2.4749999046325684,15568.900390625,2.375,2180.72998046875,37024.0,43285.171875,9210.0,1406.260009765625,2.6610000133514404,10004.25,2.999000072479248,1
2019-02-12,2671.89404296875,8010.06982421875,2533.320068359375,6148.7001953125,6079.10009765625,3526.93994140625,36153.62109375,715.1199951171875,25425.759765625,5056.35009765625,7133.10009765625,11126.080078125,2744.72998046875,28171.330078125,7414.6201171875,6426.3251953125,1687.4100341796875,989.9500122070312,20864.2109375,12438.4404296875,1538.22998046875,3201.14990234375,3190.75,15.430000305175781,2490.139892578125,96168.0,2.492000102996826,15642.099609375,2.378000020980835,2190.469970703125,37686.0,43113.7890625,9280.76953125,1413.18994140625,2.684000015258789,10097.740234375,3.0220000743865967,1
2019-02-13,2721.068115234375,8171.2099609375,2485.760009765625,6140.2001953125,6063.60009765625,3535.14990234375,36153.62109375,720.4000244140625,25543.26953125,5074.27001953125,7190.7998046875,11167.2197265625,2753.030029296875,28497.58984375,7420.3798828125,6419.1162109375,1685.300048828125,995.47998046875,21144.48046875,12474.8896484375,1542.93994140625,3244.77001953125,3202.3701171875,15.649999618530273,2492.3798828125,95842.0,2.5269999504089355,15626.7001953125,2.372999906539917,2201.47998046875,37039.0,42284.05859375,9333.3798828125,1420.81005859375,2.7079999446868896,10090.580078125,3.0339999198913574,1
2019-02-14,2719.699951171875,8219.9599609375,2460.820068359375,6139.60009765625,6059.39990234375,3520.89990234375,35876.21875,721.9400024414062,25439.390625,5062.52001953125,7197.0,11089.7900390625,2745.72998046875,28432.05078125,7426.9501953125,6420.01806640625,1689.06005859375,992.1199951171875,21139.7109375,12440.2197265625,1545.1099853515625,3253.159912109375,3182.659912109375,16.219999313354492,2485.719970703125,98015.0,2.4730000495910645,15696.0,2.372999906539917,2225.85009765625,37386.0,42725.21875,9284.919921875,1418.97998046875,2.6570000648498535,10089.009765625,3.006999969482422,1
2019-02-15,2682.385009765625,8125.6298828125,2490.159912109375,6148.60009765625,6066.10009765625,3567.97998046875,35808.94921875,725.27001953125,25883.25,5153.18994140625,7236.7001953125,11299.7998046875,2775.60009765625,27900.83984375,7472.41015625,6389.0849609375,1688.8299560546875,1005.8800048828125,20900.630859375,12603.4697265625,1569.25,3239.739990234375,3241.25,14.90999984741211,2511.760009765625,97526.0,2.494999885559082,15838.2001953125,2.369999885559082,2196.090087890625,37470.0,42988.71875,9245.650390625,1418.97998046875,2.6659998893737793,10064.7802734375,2.996999979019165,1
2019-02-17,2682.385009765625,8125.6298828125,2490.159912109375,6148.60009765625,6066.10009765625,3567.97998046875,35808.94921875,725.27001953125,25883.25,5153.18994140625,7236.7001953125,11299.7998046875,2775.60009765625,27900.83984375,7472.41015625,6389.0849609375,1688.8299560546875,1005.8800048828125,20900.630859375,12603.4697265625,1569.25,3239.739990234375,3241.25,14.90999984741211,2511.760009765625,97526.0,2.494999885559082,15838.2001953125,2.369999885559082,2196.090087890625,37470.0,42988.71875,9245.650390625,1427.9599609375,2.6659998893737793,10064.7802734375,2.996999979019165,1
2019-02-18,2754.35693359375,8446.919921875,2472.409912109375,6148.60009765625,6089.7998046875,3593.39990234375,35498.44140625,723.010009765625,25883.25,5168.5400390625,7219.5,11299.2001953125,2775.60009765625,28347.009765625,7472.41015625,6497.81494140625,1692.739990234375,1009.0900268554688,21281.849609375,12603.4697265625,1569.25,3265.969970703125,3244.7900390625,14.90999984741211,2511.760009765625,96510.0,2.494999885559082,15838.2001953125,2.369999885559082,2210.889892578125,37355.0,42981.30859375,9245.4404296875,1428.9200439453125,2.6659998893737793,10145.2802734375,2.996999979019165,1
2019-02-19,2755.64599609375,8440.8701171875,2458.550048828125,6184.2001953125,6106.89990234375,3585.47998046875,35352.609375,719.1199951171875,25891.3203125,5160.52001953125,7179.2001953125,11309.2099609375,2779.760009765625,28228.130859375,7486.77001953125,6494.6669921875,1706.56005859375,1006.6300048828125,21302.650390625,12628.3603515625,1574.469970703125,3259.800048828125,3239.409912109375,14.880000114440918,2540.409912109375,97659.0,2.4700000286102295,15937.400390625,2.372999906539917,2205.6298828125,36292.0,42949.5,9224.259765625,1426.77001953125,2.6470000743865967,10152.259765625,2.990999937057495,1
2019-02-20,2761.218994140625,8473.4296875,2487.820068359375,6175.7998046875,6096.5,3615.860107421875,35756.26171875,724.3800048828125,25954.439453125,5195.9501953125,7228.60009765625,11401.9697265625,2784.699951171875,28514.05078125,7489.06982421875,6512.7841796875,1726.1800537109375,1012.989990234375,21431.490234375,12673.66015625,1581.6600341796875,3278.3798828125,3259.489990234375,14.020000457763672,2527.4599609375,96545.0,2.4749999046325684,16031.2001953125,2.382999897003174,2229.760009765625,36504.0,43178.0,9249.4404296875,1436.3399658203125,2.6540000438690186,10272.4599609375,3.0,1
2019-02-21,2751.801025390625,8451.7099609375,2470.22998046875,6214.60009765625,6139.2001953125,3586.14990234375,35898.3515625,717.5599975585938,25850.630859375,5196.10986328125,7167.39990234375,11423.2802734375,2774.8798828125,28629.919921875,7459.7099609375,6537.76611328125,1730.6800537109375,1012.030029296875,21464.23046875,12621.76953125,1575.550048828125,3277.909912109375,3263.699951171875,14.460000038146973,2514.81005859375,96932.0,2.507999897003174,16000.900390625,2.3949999809265137,2228.659912109375,35852.0,43577.640625,9300.8095703125,1428.719970703125,2.687999963760376,10319.5302734375,3.0450000762939453,1
2019-02-22,2804.22607421875,8651.2001953125,2488.6298828125,6241.89990234375,6167.2998046875,3572.820068359375,35871.48046875,719.9400024414062,26031.810546875,5215.85009765625,7178.60009765625,11457.7001953125,2792.669921875,28816.30078125,7527.5400390625,6501.3779296875,1721.4200439453125,1013.219970703125,21425.509765625,12694.51953125,1590.06005859375,3269.89990234375,3270.550048828125,13.510000228881836,2525.760009765625,97886.0,2.4679999351501465,16013.0,2.3929998874664307,2230.5,36647.0,43738.66015625,9309.2099609375,1428.719970703125,2.6549999713897705,10322.919921875,3.0199999809265137,1
