Date,benchmark,bm_returns,bulls_absolute,bears_absolute,bulls_relative,bears_relative,bullbear_absolute_avg,bullbear_relative_avg
2001-01-02,1283.27001953125,,,,,,,
2001-01-03,1347.56005859375,0.05009860597069338,,,,,,
2001-01-04,1333.3399658203125,0.03901746750645052,,,,,,
2001-01-05,1298.3499755859375,0.011751194857802405,,,,,,
2001-01-08,1295.8599853515625,0.009810846999224188,,,,,,
2001-01-09,1300.800048828125,0.013660437032011696,,,,,,
2001-01-10,1313.27001953125,0.02337777672929553,,,,,,
2001-01-11,1326.8199462890625,0.03393668214404344,,,,,,
2001-01-12,1318.550048828125,0.027492288263511355,,,,,,
2001-01-16,1326.6500244140625,0.033804268955537786,,,,,,
2001-01-17,1329.469970703125,0.03600173811334817,,,,,,
2001-01-18,1347.969970703125,0.05041803376308018,,,,,,
2001-01-19,1342.5400390625,0.04618670944475123,,,,,,
2001-01-22,1342.9000244140625,0.046467231350572735,,,,,,
2001-01-23,1360.4000244140625,0.06010426777599487,,,,,,
2001-01-24,1364.300048828125,0.06314339777568678,,,,,,
2001-01-25,1357.510009765625,0.05785219720280943,,,,,,
2001-01-26,1354.949951171875,0.05585724792885616,,,,,,
2001-01-29,1364.1700439453125,0.06304209027154961,,,,,,
2001-01-30,1373.72998046875,0.07049175899125504,,,,,,
2001-01-31,1366.010009765625,0.06447590060944308,,,,,,
2001-02-01,1373.469970703125,0.07028914398298114,,,,,,
2001-02-02,1349.469970703125,0.05158692259954489,,,,,,
2001-02-05,1354.31005859375,0.055358605734784794,,,,,,
2001-02-06,1352.260009765625,0.053761086275182945,,,,,,
2001-02-07,1340.8900146484375,0.0449009126997566,,,,,,
2001-02-08,1332.530029296875,0.03838631699945649,,,,,,
2001-02-09,1314.760009765625,0.024538865363563866,,,,,,
2001-02-12,1330.31005859375,0.03665638435134877,,,,,,
2001-02-13,1318.800048828125,0.027687103069589103,,,,,,
2001-02-14,1315.9200439453125,0.025442832698600037,,,,,,
2001-02-15,1326.6099853515625,0.03377306814675207,,,,,,
2001-02-16,1301.530029296875,0.014229281045851305,,,,,,
2001-02-20,1278.93994140625,-0.003374253320888254,,,,,,
2001-02-21,1255.27001953125,-0.021819258280675435,,,,,,
2001-02-22,1252.8199462890625,-0.023728500454884727,,,,,,
2001-02-23,1245.8599853515625,-0.029152114216267844,,,,,,
2001-02-26,1267.6500244140625,-0.012172025278742837,,,,,,
2001-02-27,1257.93994140625,-0.01973869703139508,,,,,,
2001-02-28,1239.93994140625,-0.033765363068972154,,,,,,
2001-03-01,1241.22998046875,-0.032760088229799034,,,,,,
2001-03-02,1234.1800537109375,-0.038253808686533164,,,,,,
2001-03-05,1241.4100341796875,-0.032619779714679775,,,,,,
2001-03-06,1253.800048828125,-0.022964746510550915,,,,,,
2001-03-07,1261.8900146484375,-0.016660566020720968,,,,,,
2001-03-08,1264.739990234375,-0.014439696256321355,,,,,,
2001-03-09,1233.4200439453125,-0.038846053306962114,,,,,,
2001-03-12,1180.1600341796875,-0.0803494072036578,,,,,,
2001-03-13,1197.6600341796875,-0.06671237077823544,,,,,,
2001-03-14,1166.7099609375,-0.09083050084527533,,,,,,
2001-03-15,1173.56005859375,-0.08549249905921918,,,,,,
2001-03-16,1150.530029296875,-0.103438861824935,,,,,,
2001-03-19,1170.81005859375,-0.0876354619260713,,,,,,
2001-03-20,1142.6199951171875,-0.10960282892406259,,,,,,
2001-03-21,1122.1400146484375,-0.1255620426180214,,,,,,
2001-03-22,1117.5799560546875,-0.12911551034059454,,,,,,
2001-03-23,1139.8299560546875,-0.11177699259970042,,,,,,
2001-03-26,1152.68994140625,-0.10175573039000596,,,,,,
2001-03-27,1182.1700439453125,-0.07878308855284133,,,,,,
2001-03-28,1153.2900390625,-0.1012880987558864,,,,,,
2001-03-29,1147.949951171875,-0.10544941150328124,,,,,,
2001-03-30,1160.3299560546875,-0.09580217850134864,,,,,,
2001-04-02,1145.8699951171875,-0.10707023644505553,,,,,,
2001-04-03,1106.4599609375,-0.13778086910994325,,,,,,
2001-04-04,1103.25,-0.14028226078016437,,,,,,
2001-04-05,1151.43994140625,-0.10272980442039314,,,,,,
2001-04-06,1128.4300537109375,-0.12066047165729898,,,,,,
2001-04-09,1137.5899658203125,-0.11352252565220122,,,,,,
2001-04-10,1168.3800048828125,-0.08952910369588762,,,,,,
2001-04-11,1165.8900146484375,-0.09146945155446573,,,,,,
2001-04-12,1183.5,-0.0777467080292994,,,,,,
2001-04-16,1179.6800537109375,-0.08072343641141944,,,,,,
2001-04-17,1191.81005859375,-0.07127101821556436,,,,,,
2001-04-18,1238.1600341796875,-0.0351523721936865,,,,,,
2001-04-19,1253.68994140625,-0.023050548734711462,,,,,,
2001-04-20,1242.97998046875,-0.031396384587256465,,,,,,
2001-04-23,1224.3599853515625,-0.045906187538929055,,,,,,
2001-04-24,1209.469970703125,-0.05750936880383262,,,,,,
2001-04-25,1228.75,-0.042485228129278796,,,,,,
2001-04-26,1234.52001953125,-0.03798888718510418,,,,,,
2001-04-27,1253.050048828125,-0.023549190928782715,,,,,,
2001-04-30,1249.4599609375,-0.02634680003363521,,,,,,
2001-05-01,1266.43994140625,-0.013114993624760762,,,,,,
2001-05-02,1267.4300537109375,-0.012343439478230356,,,,,,
2001-05-03,1248.5799560546875,-0.027032551956004514,,,,,,
2001-05-04,1266.6099853515625,-0.012982485311837988,,,,,,
2001-05-07,1263.510009765625,-0.015398169882315127,,,,,,
2001-05-08,1261.199951171875,-0.017198304350190985,,,,,,
2001-05-09,1255.5400390625,-0.021608843070204387,,,,,,
2001-05-10,1255.1800537109375,-0.021889364976025893,,,,,,
2001-05-11,1245.6700439453125,-0.0293001278091658,,,,,,
2001-05-14,1248.9200439453125,-0.026767535330158854,,,,,,
2001-05-15,1249.43994140625,-0.026362400438027955,,,,,,
2001-05-16,1284.989990234375,0.0013403030359537826,,,,,,
2001-05-17,1288.489990234375,0.004067710321038254,,,,,,
2001-05-18,1291.9599609375,0.006771716999533162,,,,,,
2001-05-21,1312.8299560546875,0.02303485320590304,,,,,,
2001-05-22,1309.3800048828125,0.020346446931800877,,,,,,
2001-05-23,1289.050048828125,0.004504141146371765,,,,,,
2001-05-24,1293.1700439453125,0.007714685345551642,,,,,,
2001-05-25,1277.8900146484375,-0.004192418431762768,,,,,,
2001-05-29,1267.9300537109375,-0.011953809866075416,,,,,,
2001-05-30,1248.0799560546875,-0.027422181568159343,,,,,,
2001-05-31,1255.8199462890625,-0.02139072278195464,,,,,,
2001-06-01,1260.6700439453125,-0.017611239444518256,,,,,,
2001-06-04,1267.1099853515625,-0.012592855699683048,,,,,,
2001-06-05,1283.5699462890625,0.00023372069264371298,,,,,,
2001-06-06,1270.030029296875,-0.010317384519908157,,,,,,
2001-06-07,1276.9599609375,-0.004917171365114381,,,,,,
2001-06-08,1264.9599609375,-0.014268282056832615,,,,,,
2001-06-11,1254.3900146484375,-0.022505010203044185,,,,,,
2001-06-12,1255.8499755859375,-0.02136732217536541,,,,,,
2001-06-13,1241.5999755859375,-0.0324717661217806,,,,,,
2001-06-14,1219.8699951171875,-0.04940505384612681,,,,,,
2001-06-15,1214.3599853515625,-0.053698779782027306,,,,,,
2001-06-18,1208.4300537109375,-0.0583197337125112,,,,,,
2001-06-19,1212.5799560546875,-0.055085884031159105,,,,,,
2001-06-20,1223.1400146484375,-0.04685686096272701,,,,,,
2001-06-21,1237.0400390625,-0.03602513871993673,,,,,,
2001-06-22,1225.3499755859375,-0.04513472851681566,,,,,,
2001-06-25,1218.5999755859375,-0.050394728280907075,,,,,,
2001-06-26,1216.760009765625,-0.051828538618800435,,,,,,
2001-06-27,1211.0699462890625,-0.0562625730698203,,,,,,
2001-06-28,1226.199951171875,-0.044472377201035584,,,,,,
2001-06-29,1224.3800048828125,-0.045890587134535976,,,,,,
2001-07-02,1236.719970703125,-0.036274554941389314,,,,,,
2001-07-03,1234.449951171875,-0.03804348860047935,,,,,,
2001-07-05,1219.239990234375,-0.0498959909624187,,,,,,
2001-07-06,1190.5899658203125,-0.0722217867637791,,,,,,
2001-07-09,1198.780029296875,-0.06583960425198465,,,,,,
2001-07-10,1181.52001953125,-0.07928962607352597,,,,,,
2001-07-11,1180.1800537109375,-0.08033380679926427,,,,,,
2001-07-12,1208.1400146484375,-0.05854574932737444,,,,,,
2001-07-13,1215.6800537109375,-0.052670104336264734,,,,,,
2001-07-16,1202.449951171875,-0.0629797837783943,,,,,,
2001-07-17,1214.43994140625,-0.053636473288872555,,,,,,
2001-07-18,1207.7099609375,-0.058880872648571114,,,,,,
2001-07-19,1215.02001953125,-0.053184442059145964,,,,,,
2001-07-20,1210.8499755859375,-0.05643398726930826,,,,,,
2001-07-23,1191.030029296875,-0.07187886324038584,,,,,,
2001-07-24,1171.6500244140625,-0.08698091081248727,,,,,,
2001-07-25,1190.489990234375,-0.07229969366132649,,,,,,
2001-07-26,1202.9300537109375,-0.0626056594462151,,,,,,
2001-07-27,1205.8199462890625,-0.06035368399744667,,,,,,
2001-07-30,1204.52001953125,-0.061366663914399155,,,,,,
2001-07-31,1211.22998046875,-0.05613786495909345,,,,,,
2001-08-01,1215.9300537109375,-0.052475289530186986,,,,,,
2001-08-02,1220.75,-0.048719301923757063,,,,,,
2001-08-03,1214.3499755859375,-0.05370657998422346,,,,,,
2001-08-06,1200.47998046875,-0.06451490162042428,,,,,,
2001-08-07,1204.4000244140625,-0.06146017121633962,,,,,,
2001-08-08,1183.530029296875,-0.07772330742270939,,,,,,
2001-08-09,1183.4300537109375,-0.07780121432025688,,,,,,
2001-08-10,1190.1600341796875,-0.07255681496055832,,,,,,
2001-08-13,1191.2900390625,-0.0716762482321115,,,,,,
2001-08-14,1186.72998046875,-0.07522971595468464,,,,,,
2001-08-15,1178.02001953125,-0.08201703335860988,,,,,,
2001-08-16,1181.6600341796875,-0.07918051836719209,,,,,,
2001-08-17,1161.969970703125,-0.09452418195854972,,,,,,
2001-08-20,1171.4100341796875,-0.08716792541636809,,,,,,
2001-08-21,1157.260009765625,-0.09819446246523578,,,,,,
2001-08-22,1165.31005859375,-0.09192138765977476,,,,,,
2001-08-23,1162.0899658203125,-0.09443067465660937,,,,,,
2001-08-24,1184.9300537109375,-0.07663232548379229,,,,,,
2001-08-27,1179.2099609375,-0.08108976054140149,,,,,,
2001-08-28,1161.510009765625,-0.09488261076191895,,,,,,
2001-08-29,1148.56005859375,-0.10497397966696465,,,,,,
2001-08-30,1129.030029296875,-0.12019293514759599,,,,,,
2001-08-31,1133.5799560546875,-0.11664736275163645,,,,,,
2001-09-04,1132.93994140625,-0.11714610007012483,,,,,,
2001-09-05,1131.739990234375,-0.11808117308952981,,,,,,
2001-09-06,1106.4000244140625,-0.13782757519870448,,,,,,
2001-09-07,1085.780029296875,-0.15389589659899683,,,,,,
2001-09-10,1092.5400390625,-0.14862809663270882,,,,,,
2001-09-17,1038.77001953125,-0.19052888034375592,,,,,,
2001-09-18,1032.739990234375,-0.19522783629620433,,,,,,
2001-09-19,1016.0999755859376,-0.20819472120365012,,,,,,
2001-09-20,984.5399780273438,-0.23278814042038065,,,,,,
2001-09-21,965.7999877929688,-0.2473914506739937,,,,,,
2001-09-24,1003.4500122070312,-0.2180523218538446,,,,,,
2001-09-25,1012.27001953125,-0.21117924978796665,,,,,,
2001-09-26,1007.0399780273438,-0.215254807873409,,,,,,
2001-09-27,1018.6099853515624,-0.20623877294067905,,,,,,
2001-09-28,1040.93994140625,-0.18883794870663018,,,,,,
2001-10-01,1038.550048828125,-0.19070029454324378,,,,,,
