Date,005380.KS,7203.T,F,GM,RNO.PA,TSLA,VOW3.DE,SP500
2022-08-18,128.26833555424813,15.039053209689621,13.92,37.92,28.368823281023523,302.87,100.41070345520168,4283.74
2022-08-19,129.8339266131968,14.990169206876686,13.68,38.88,27.74061054189131,296.67,99.15855965402736,4228.48
2022-08-22,128.3814271763236,14.853875807680534,12.99,37.76,26.666071533955893,289.91,95.35412500314796,4137.99
2022-08-23,127.56910423764893,14.506782631654557,13.2,37.77,26.79217866519226,296.45,98.06359949291362,4128.73
2022-08-24,127.29970247798879,14.541112790251551,13.37,38.44,26.96924152927035,297.1,97.37220574463123,4140.77
2022-08-25,129.91896268656717,14.566351955866933,13.73,39.56,27.14388658616579,296.07,97.69191110963365,4199.12
2022-08-26,131.47950279059165,14.61464634098241,13.28,38.42,26.24536861984345,288.09,97.01860757675412,4057.66
2022-08-29,127.43839988306124,14.389033875242982,13.42,38.7,26.89492466596119,284.82,98.48392167243851,4030.61
2022-08-30,131.72401044246214,14.379780802148888,13.31,38.41,26.862341649794388,277.7,100.00979614226425,3986.16
2022-08-31,131.62466594507643,14.341618440947062,13.13,37.51,27.251700259892466,275.61,97.32607592817378,3955.0
2022-09-01,132.06453944117177,13.950651323603724,13.09,37.85,27.004542478673592,277.16,95.46718373869706,3966.85
2022-09-02,131.48230625785348,13.848845224603686,13.06,37.77,28.184358214475846,270.21,102.73977281390927,3924.26
2022-09-05,133.1941731601499,13.727960641932034,13.06,37.77,26.7523015825135,270.21,99.40029067814332,3924.26
2022-09-06,133.83066078113666,13.811080973833072,12.95,38.0,27.189886475298568,274.42,102.64031424433662,3908.19
2022-09-07,132.90569108914434,13.45593105783014,13.29,39.38,27.945176378644188,283.7,103.13245136413589,3979.87
2022-09-08,131.9536292891284,13.666878873309221,13.33,39.76,27.61186783188198,289.26,100.34312838904937,4006.18
2022-09-09,131.1245119305857,13.67958209315545,13.29,40.53,28.026326076921308,299.68,100.76892508555207,4067.36
2022-09-12,131.49913150622365,13.744004710026172,13.39,41.28,29.052546328890262,304.42,103.60022843323343,4110.41
2022-09-13,132.13928686189493,13.725145757626638,12.7,39.79,28.007145450743174,292.13,100.77438870679813,3932.69
2022-09-14,129.1632570375249,13.3621638391316,12.63,39.88,29.28261272657095,302.61,103.38575550400691,3946.01
2022-09-15,129.0499885482857,13.513849722663567,12.83,39.92,30.088064602578502,303.75,102.64397005566728,3901.35
2022-09-16,130.30747185726966,13.409409035259067,12.68,39.24,30.585744589219146,303.35,99.96682806001739,3873.33
2022-09-19,131.89528278775347,13.465765476264147,12.86,40.63,30.092744648852744,309.07,100.67499784712341,3899.89
2022-09-20,129.47545294733013,13.541748898363492,11.28,38.35,29.71208862784587,308.73,100.53254685723822,3855.93
2022-09-21,128.27558060431076,13.186236500915248,11.24,36.99,28.884384633805833,300.8,101.84754373482578,3789.93
2022-09-22,125.54129528897846,13.304693009320363,11.0,36.7,28.990770076618833,288.59,102.89180327192966,3757.99
2022-09-23,123.05779590066183,13.495080239481913,10.61,34.83,26.916490202940007,275.33,97.7589853690018,3693.23
2022-09-26,116.38510995179381,12.950505392957062,10.33,34.4,27.6369587217021,276.01,97.91615547106404,3655.04
2022-09-27,117.95676765924371,13.016219167837807,10.26,34.07,28.54407856354953,282.94,97.52993134236472,3647.29
2022-09-28,114.11477492574839,12.782689132967374,10.49,34.6,29.313712190844342,287.81,98.64329882635356,3719.04
2022-09-29,115.73598625209831,13.007867595831334,9.88,32.65,26.925769111613064,268.21,90.83069320053711,3640.47
2022-09-30,111.90077758761922,12.457090257917496,9.65,31.5,27.17315072992006,265.25,88.26441622343184,3585.62
2022-10-03,111.19636345254337,12.857764844830092,9.88,32.27,27.734978020202192,242.4,88.62734692096275,3678.43
2022-10-04,113.55110712122828,13.298943649889239,10.65,35.14,28.661313211126878,249.44,91.68975819670293,3790.93
2022-10-05,113.29835349813438,13.346616632840668,10.78,34.2,27.70342629958706,240.81,89.10968322032758,3783.28
2022-10-06,113.91995037091709,13.278803812558031,10.65,34.0,28.180812214557257,238.13,91.68601525015461,3744.52
2022-10-07,112.98267280821618,13.128951390785497,10.51,33.0,29.931416848009714,223.07,91.35722214052932,3639.66
2022-10-10,112.38184310156772,13.088973689543069,9.79,31.7,30.82687314072476,222.96,87.75540727797788,3612.39
2022-10-11,106.64753219007912,12.946648352851206,9.96,31.5,30.226391933642436,216.5,87.15705449213489,3588.84
2022-10-12,106.464911099747,13.08370510650085,9.94,31.61,29.9994811167456,217.24,87.0912771389233,3577.03
2022-10-13,104.75203135232627,12.963942334449047,10.14,32.16,30.27404969579049,221.72,87.79371403784361,3669.91
2022-10-14,105.86815691159646,13.074552148276483,10.06,32.29,30.1086820333014,204.99,87.48541090807024,3583.07
2022-10-17,105.09955091315501,12.905094132924301,10.19,32.96,31.326447034536624,219.35,90.05711797440863,3677.95
2022-10-18,106.51330098211909,12.924059648694765,10.37,33.62,31.2195432794867,220.19,90.90635390197967,3719.98
2022-10-19,106.89674384371656,12.877708480828622,10.45,33.01,31.022279963758194,222.04,90.37013189442501,3695.16
2022-10-20,106.46847684703853,12.828308521246617,10.14,32.83,31.9971896999525,207.28,91.28158277602449,3665.78
2022-10-21,105.86741601249457,12.692641068310355,10.5,34.36,31.997465398444284,214.44,91.00205962951604,3752.75
2022-10-24,102.53850999014708,12.95340921557815,10.75,35.07,31.024070663169645,211.25,90.64829800176864,3797.34
2022-10-25,102.04090417045683,12.98609069698276,11.05,36.33,30.759105949309088,222.42,91.07365668121639,3859.11
2022-10-26,101.98784419848013,13.091634382575323,11.05,37.17,30.530731391575692,224.64,90.27742566312405,3830.6
2022-10-27,103.97866912946233,13.11919173339398,11.2,37.46,30.08341971650174,225.09,88.89273988034819,3807.3
2022-10-28,104.67256357619222,13.309884001117021,11.43,38.14,29.986544814389596,228.52,88.31433723689247,3901.06
2022-10-31,104.91781904022075,13.362785479560406,11.52,38.53,29.9045625604017,227.54,89.18129204274314,3871.98
2022-11-01,104.69541395489996,13.021776735837681,11.55,38.63,30.820404213747207,227.82,91.7835076585304,3856.1
2022-11-02,105.6118964975402,13.061691428823726,11.25,37.81,30.472034834823383,214.98,91.04153131879292,3759.69
2022-11-03,103.21806093737067,13.06372232660115,11.43,37.81,29.517824199254626,215.31,89.47049164434065,3719.89
2022-11-04,103.81507917356946,12.828973948194175,11.64,38.29,29.888313423505846,207.47,93.69586243092859,3770.55
2022-11-07,109.6134266253471,13.016800181890506,11.8,38.67,30.456820286977013,197.08,94.2711104120717,3806.8
2022-11-08,110.67956157411896,13.10147106039556,11.82,38.34,29.185613204763307,191.3,93.41592133494522,3828.11
2022-11-09,111.84374141792372,13.125641102816797,11.47,37.36,27.85480023480363,177.59,92.09542926635218,3748.57
2022-11-10,112.13751743791563,12.84674681247132,12.22,39.01,29.682006101607637,190.72,95.22394761783406,3956.37
2022-11-11,115.57755142351135,13.53994163432712,12.49,40.37,30.48402096970499,195.97,96.0928552871872,3992.93
2022-11-14,121.53857599544529,13.648506911137366,12.24,39.2,30.29466417103819,190.95,95.32798447684308,3957.25
2022-11-15,119.49708873431887,13.675908538528999,12.45,39.5,30.79672750385321,194.42,95.38457797999595,3991.73
2022-11-16,118.48485773549399,13.775267516615957,12.1,37.77,29.542770870934397,186.92,91.05159218424258,3958.79
2022-11-17,115.33968393780255,13.7227423850353,12.11,37.93,30.120219087985085,183.17,91.52467722870972,3946.56
2022-11-18,114.45919195680506,13.612796378542544,12.18,39.04,30.458238205771526,180.19,93.97080653029067,3965.34
2022-11-21,113.76145169797911,13.696604836078425,12.15,38.8,30.86856307030567,167.87,92.77992380962051,3949.94
2022-11-22,110.3608457437029,13.836013880216289,12.25,39.24,31.10575785172017,169.91,93.62959995969614,4003.58
2022-11-23,111.27200357794021,13.928447571835921,12.21,39.38,30.763005422468595,183.2,91.29009143811376,4027.26
2022-11-24,113.61121127392305,14.09203177616148,12.21,39.38,31.41250613829386,183.2,90.2821539500353,4027.26
2022-11-25,114.2102287193913,14.215998536244786,12.26,39.72,30.985475691130482,182.86,90.06444934221926,4026.12
2022-11-28,113.80275396525437,14.01696559631367,11.95,38.66,30.75950157486915,182.92,89.53918253982764,3963.94
2022-11-29,114.34550678918879,13.865368703943908,11.97,39.02,31.182515496684953,180.83,91.45969052375483,3957.63
2022-11-30,115.61805425242859,13.897294085249063,12.1,39.82,32.20495061782848,194.7,93.01177166406222,4080.11
2022-12-01,121.50611350764518,13.953800553857223,12.26,39.78,32.05646467562854,194.7,91.76666593409283,4076.57
2022-12-02,117.58043353155574,13.986682096692066,12.07,39.26,31.391220714049552,194.86,90.64036891805596,4071.7
2022-12-05,115.50694283581926,13.914258524440273,11.65,38.16,31.75209650898395,182.45,91.6808593047634,3998.84
2022-12-06,114.35131178910588,13.639976716309583,11.56,37.41,31.590207037498786,179.82,91.417257759903,3941.26
2022-12-07,111.99153175672626,13.658664716076684,11.41,37.35,31.473841975039296,174.04,90.21864566137971,3933.92
2022-12-08,111.77963832965153,13.631884536183978,11.42,37.58,31.02748934819189,173.44,89.1826303276049,3963.51
2022-12-09,111.90917680257057,13.717481530212602,11.47,37.66,31.118422069959582,179.05,89.20740593396813,3934.38
2022-12-12,113.76084087321247,13.77077303143749,11.72,37.87,30.896528441737296,167.82,88.79306835778272,3990.56
